Country,Station_id,Station_name,Station_lat,Station_lon,Station_source,Outlet_lat,Outlet_lon,Outlet_source,Mapped_lat,Mapped_lon,Manual_lat,Manual_lon,Manual_outlet_location,Basin_area_km2,Ref_area_1_src,Ref_area_1_km2,Ref_area_2_src,Ref_area_2_km2,Ref_shape,Ref_shape_source,Ref_shape_area_km2,Ref_and_new_shape_fractional_overlap,Manual_delineation_notes,Delineation_confidence,Delineation_notes,iv_flow_obs_availability_start,iv_flow_obs_availability_end,flow_obs_missing_hourly,dv_flow_obs_availability_start,dv_flow_obs_availability_end,flow_obs_missing_daily,dv_flow_obs_timezone,is_headwater,sub_basins,iv_flow_obs_timezone,subset_category
USA,03026500,"Sevenmile Run near Rasselas, PA",41.63117,-78.57669,CAMELS-US,-999.0,-999.0,,41.63083333,-78.57416667,41.63085,-78.57646,yes,20.2741581,GAGES II area,20.31,Geospatial fabric area,20.33,yes,CAMELS-US data set (HCDN),20.32642435,0.972616083,gauge is subbasin of MERIT headwater basin,high,,1991-10-01 00:00:00,2023-01-02 23:45:00,31336,1951-11-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
USA,03028000,"West Branch Clarion River at Wilcox, PA",41.57534,-78.69225,CAMELS-US,-999.0,-999.0,,41.575,-78.6925,-999.0,-999.0,,163.2498004,GAGES II area,161.11,Geospatial fabric area,166.22,yes,CAMELS-US data set (HCDN),166.2191592,0.96819212,,high,,1991-10-01 00:00:00,2023-01-02 23:45:00,35464,1953-10-01 00:00:00,2023-01-02 00:00:00,0,EST,0,5,EST,meso-scale
USA,03049000,"Buffalo Creek near Freeport, PA",40.7159,-79.69949,CAMELS-US,-999.0,-999.0,,40.71583333,-79.69949,-999.0,-999.0,,356.2189594,GAGES II area,357.15,Geospatial fabric area,356.44,yes,CAMELS-US data set (HCDN),356.4496686,0.993791752,,high,,1991-09-30 23:16:00,2018-11-16 08:45:00,32427,1950-01-01 00:00:00,2018-11-15 00:00:00,0,EST,0,7,EST,meso-scale
USA,03049800,"Little Pine Creek near Etna, PA",40.52035,-79.93811,CAMELS-US,-999.0,-999.0,,40.5225,-79.945,40.52083,-79.93827,yes,14.99162468,GAGES II area,14.89,Geospatial fabric area,16.0,yes,CAMELS-US data set (HCDN),15.99582059,0.912805131,gauge is subbasin along MERIT main river stem,high,,1991-09-30 23:09:00,2023-01-02 23:45:00,36900,1962-10-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
USA,03050000,"TYGART VALLEY RIVER NEAR DAILEY, WV",38.80927,-79.88173,CAMELS-US,-999.0,-999.0,,38.80883333,-79.88216667,-999.0,-999.0,,488.696234,GAGES II area,487.29,Geospatial fabric area,489.49,yes,CAMELS-US data set (HCDN),489.5022287,0.990264444,,high,,1996-10-01 00:00:00,2023-01-02 23:45:00,10490,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,11,EST,meso-scale
USA,03066000,"BLACKWATER R AT DAVIS, WV",39.12705,-79.46838,CAMELS-US,-999.0,-999.0,,39.126835,-79.468165,-999.0,-999.0,,222.6367075,GAGES II area,222.79,Geospatial fabric area,225.23,yes,CAMELS-US data set (HCDN),225.2372021,0.980109618,,high,,1996-10-01 00:00:00,2023-01-02 23:45:00,18772,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,5,EST,meso-scale
USA,03069500,"CHEAT RIVER NEAR PARSONS, WV",39.12288,-79.68117,CAMELS-US,-999.0,-999.0,,39.12293833,-79.68122833,-999.0,-999.0,,1856.178726,GAGES II area,1856.85,Geospatial fabric area,1853.2,yes,CAMELS-US data set (HCDN),1853.236976,0.992097938,,high,,1996-10-01 00:00:00,2023-01-02 23:45:00,7805,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,23,EST,macro-scale
USA,03070500,"BIG SANDY CREEK AT ROCKVILLE, WV",39.61564,-79.70477,CAMELS-US,-999.0,-999.0,,39.62083333,-79.70416667,-999.0,-999.0,,517.536545,GAGES II area,517.38,Geospatial fabric area,518.44,yes,CAMELS-US data set (HCDN),518.4497601,0.993409578,,high,,1996-10-01 00:00:00,2023-01-02 23:45:00,24344,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,11,EST,meso-scale
USA,03076600,"BEAR CREEK AT FRIENDSVILLE, MD",39.65614,-79.39411,CAMELS-US,-999.0,-999.0,,39.656375,-79.393875,-999.0,-999.0,,127.3736115,GAGES II area,127.4,Geospatial fabric area,128.33,yes,CAMELS-US data set (HCDN),128.32825,0.979974254,,high,,1991-10-01 00:15:00,2023-01-02 23:45:00,39446,1964-10-01 00:00:00,2023-01-02 00:00:00,0,EST,0,3,EST,meso-scale
USA,03078000,"CASSELMAN RIVER AT GRANTSVILLE, MD",39.70219,-79.13639,CAMELS-US,-999.0,-999.0,,39.70206667,-79.13626667,-999.0,-999.0,,162.5978646,GAGES II area,161.48,Geospatial fabric area,165.17,yes,CAMELS-US data set (HCDN),165.1732954,0.976751517,,high,,1991-10-01 00:15:00,2023-01-02 23:45:00,37937,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,3,EST,meso-scale
USA,03140000,Mill Creek near Coshocton OH,40.36285,-81.86236,CAMELS-US,-999.0,-999.0,,40.36316167,-81.86267167,-999.0,-999.0,,70.49198207,GAGES II area,70.35,Geospatial fabric area,71.31,yes,CAMELS-US data set (HCDN),71.31213468,0.98012809,,high,,1990-09-30 23:15:00,2023-01-02 23:45:00,27946,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
USA,03144000,Wakatomika Creek near Frazeysburg OH,40.13257,-82.14792,CAMELS-US,-999.0,-999.0,,40.13257,-82.1475,-999.0,-999.0,,363.3229641,GAGES II area,363.41,Geospatial fabric area,365.1,yes,CAMELS-US data set (HCDN),365.1066286,0.990475884,,high,,1991-04-13 23:30:00,2023-01-02 23:45:00,30064,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,9,EST,meso-scale
USA,03159540,Shade River near Chester OH,39.06369,-81.8818,CAMELS-US,-999.0,-999.0,,39.063445,-81.881555,39.06334,-81.88225,yes,399.4848994,GAGES II area,400.85,Geospatial fabric area,400.87,yes,CAMELS-US data set (HCDN),400.8727845,0.991339444,gauge is at a confluence; moved gauge slightly to better align with DEM,high,,1990-09-30 23:30:00,2023-01-02 23:30:00,25848,1965-06-01 00:00:00,2023-01-02 00:00:00,0,EST,0,9,EST,meso-scale
USA,03161000,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",36.39333,-81.40694,CAMELS-US,-999.0,-999.0,,36.39346833,-81.40680167,-999.0,-999.0,,530.1050359,GAGES II area,527.86,Geospatial fabric area,533.63,yes,CAMELS-US data set (HCDN),533.641677,0.989077043,,high,,1985-09-30 23:30:00,2023-01-02 22:00:00,36826,1950-01-01 00:00:00,2023-01-02 00:00:00,21441,EST,0,15,EST,meso-scale
USA,03164000,"NEW RIVER NEAR GALAX, VA",36.64735,-80.97897,CAMELS-US,-999.0,-999.0,,36.64666667,-80.97833333,-999.0,-999.0,,2952.258585,GAGES II area,2952.74,Geospatial fabric area,2963.7,yes,CAMELS-US data set (HCDN),2963.752661,0.994411955,,high,,1990-09-30 23:30:00,2023-01-02 23:45:00,15201,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,69,EST,macro-scale
USA,03165000,"CHESTNUT CREEK AT GALAX, VA",36.64596,-80.91924,CAMELS-US,-999.0,-999.0,,36.64586,-80.91914,-999.0,-999.0,,101.2954641,GAGES II area,102.0,Geospatial fabric area,117.5,yes,CAMELS-US data set (HCDN),117.5034646,0.855961216,,high,Gauge location is inside the reference shape. Assuming the reference shape is too large here (see: USA 1118300),1990-09-30 23:02:00,2023-01-02 23:45:00,11231,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
USA,03170000,"LITTLE RIVER AT GRAYSONTOWN, VA",37.03763,-80.55672,CAMELS-US,-999.0,-999.0,,37.037175,-80.557175,-999.0,-999.0,,800.2977842,GAGES II area,794.64,Geospatial fabric area,800.06,yes,CAMELS-US data set (HCDN),800.0703999,0.995185306,,high,,1990-09-30 23:30:00,2023-01-02 23:45:00,6732,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,19,EST,meso-scale
USA,03173000,"WALKER CREEK AT BANE, VA",37.26818,-80.70951,CAMELS-US,-999.0,-999.0,,37.26850167,-80.70983167,-999.0,-999.0,,773.72419,GAGES II area,773.32,Geospatial fabric area,775.84,yes,CAMELS-US data set (HCDN),775.8585542,0.99391975,,high,,1990-09-30 23:30:00,2023-01-02 23:45:00,4073,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,15,EST,meso-scale
USA,03180500,"GREENBRIER RIVER AT DURBIN, WV",38.54373,-79.83312,CAMELS-US,-999.0,-999.0,,38.54416667,-79.83312,-999.0,-999.0,,344.9223739,GAGES II area,345.06,Geospatial fabric area,346.48,yes,CAMELS-US data set (HCDN),346.491412,0.989163332,,high,,1997-09-30 23:30:00,2023-01-02 23:45:00,31264,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,7,EST,meso-scale
USA,03182500,"GREENBRIER RIVER AT BUCKEYE, WV",38.18595,-80.13062,CAMELS-US,-999.0,-999.0,,38.185785,-80.130785,38.18586,-80.13001,yes,1363.864252,GAGES II area,1364.97,Geospatial fabric area,1364.86,yes,CAMELS-US data set (HCDN),1364.887916,0.995448818,gauge is at a confluence,high,,1996-10-01 00:00:00,2023-01-02 23:45:00,9762,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,27,EST,macro-scale
USA,03186500,"WILLIAMS RIVER AT DYER, WV",38.379,-80.48397,CAMELS-US,-999.0,-999.0,,38.37940167,-80.48356833,-999.0,-999.0,,329.7202958,GAGES II area,329.68,Geospatial fabric area,332.11,yes,CAMELS-US data set (HCDN),332.1199465,0.987640355,,high,,1997-09-30 23:30:00,2023-01-02 23:45:00,9913,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,5,EST,meso-scale
USA,03187500,"CRANBERRY RIVER NEAR RICHWOOD, WV",38.29539,-80.52648,CAMELS-US,-999.0,-999.0,,38.29583333,-80.52648,-999.0,-999.0,,207.7019256,GAGES II area,207.41,Geospatial fabric area,207.99,yes,CAMELS-US data set (HCDN),207.9977532,0.991210535,,high,,1997-03-24 01:00:00,2023-01-02 23:45:00,11340,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,3,EST,meso-scale
USA,03213700,"TUG FORK AT WILLIAMSON, WV",37.67316,-82.28014,CAMELS-US,-999.0,-999.0,,37.67331667,-82.27998333,-999.0,-999.0,,2426.874298,GAGES II area,2425.06,Geospatial fabric area,2431.37,yes,CAMELS-US data set (HCDN),2431.417123,0.99551612,,high,,1997-07-02 23:00:00,2023-01-02 23:45:00,14141,1967-10-01 00:00:00,2023-01-02 00:00:00,0,EST,0,57,EST,macro-scale
USA,03237280,Upper Twin Creek at McGaw OH,38.64369,-83.21574,CAMELS-US,-999.0,-999.0,,38.64429833,-83.21513167,-999.0,-999.0,,31.77706674,GAGES II area,32.95,Geospatial fabric area,33.22,yes,CAMELS-US data set (HCDN),33.22159401,0.936783385,,high,,1990-09-30 23:15:00,2023-01-02 23:45:00,53482,1963-07-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
USA,03237500,Ohio Brush Creek near West Union OH,38.80368,-83.42102,CAMELS-US,-999.0,-999.0,,38.80424667,-83.42158667,-999.0,-999.0,,1000.551438,GAGES II area,1003.21,Geospatial fabric area,1001.42,yes,CAMELS-US data set (HCDN),1001.433797,0.991840026,,high,,1990-09-30 23:15:00,2023-01-02 23:45:00,28906,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,27,EST,macro-scale
USA,03238500,White Oak Creek near Georgetown OH,38.85813,-83.92854,CAMELS-US,-999.0,-999.0,,38.85771167,-83.92812167,-999.0,-999.0,,558.4442229,GAGES II area,568.5,Geospatial fabric area,564.16,yes,CAMELS-US data set (HCDN),564.1703062,0.96982589,,high,,1990-09-30 23:30:00,2009-09-30 22:30:00,19965,1950-01-01 00:00:00,2012-01-16 00:00:00,0,EST,0,9,EST,meso-scale
USA,03241500,Massies Creek at Wilberforce OH,39.72284,-83.88271,CAMELS-US,-999.0,-999.0,,39.7225,-83.88271,-999.0,-999.0,,169.3882655,GAGES II area,170.91,Geospatial fabric area,173.48,yes,CAMELS-US data set (HCDN),173.4819383,0.946463009,,high,,1991-09-30 23:30:00,2023-01-02 23:30:00,22749,1952-09-01 00:00:00,2023-01-02 00:00:00,0,EST,0,5,EST,meso-scale
USA,03280700,"CUTSHIN CREEK AT WOOTON, KY",37.16509,-83.30796,CAMELS-US,-999.0,-999.0,,37.165,-83.30796,37.16501,-83.30751,yes,158.6858575,GAGES II area,158.22,Geospatial fabric area,158.56,yes,CAMELS-US data set (HCDN),158.5639698,0.992429223,gauge is at a confluence,high,,1987-09-30 23:00:00,2023-01-02 23:45:00,36618,1957-10-01 00:00:00,2023-01-02 00:00:00,0,EST,0,3,EST,meso-scale
USA,03281100,"GOOSE CREEK AT MANCHESTER, KY",37.15203,-83.7602,CAMELS-US,-999.0,-999.0,,37.15174833,-83.75991833,-999.0,-999.0,,423.6946377,GAGES II area,422.72,Geospatial fabric area,425.25,yes,CAMELS-US data set (HCDN),425.2580556,0.990425708,,high,,1987-10-01 00:00:00,2023-01-02 23:45:00,58605,1964-10-01 00:00:00,2023-01-02 00:00:00,0,EST,0,7,EST,meso-scale
USA,03281500,"SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY",37.47981,-83.67519,CAMELS-US,-999.0,-999.0,,37.47916667,-83.67519,-999.0,-999.0,,1869.601854,GAGES II area,1838.22,Geospatial fabric area,1836.71,yes,CAMELS-US data set (HCDN),1836.74424,0.979671309,,high,,1987-10-01 00:00:00,2023-01-02 23:45:00,51170,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,39,EST,macro-scale
USA,03285000,"DIX RIVER NEAR DANVILLE, KY",37.64202,-84.66078,CAMELS-US,-999.0,-999.0,,37.64166667,-84.66078,-999.0,-999.0,,823.3441963,GAGES II area,822.34,Geospatial fabric area,823.29,yes,CAMELS-US data set (HCDN),823.3033736,0.994003727,,high,,1986-06-09 23:00:00,2023-01-02 23:55:00,27490,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,19,EST,meso-scale
USA,03291780,"INDIAN-KENTUCK CREEK NR CANAAN, IND.",38.87811,-85.25718,CAMELS-US,-999.0,-999.0,,38.87806167,-85.25722833,-999.0,-999.0,,73.25498897,GAGES II area,71.41,Geospatial fabric area,71.52,yes,CAMELS-US data set (HCDN),71.52404181,0.95715013,,high,,1987-10-01 00:15:00,2023-01-02 23:45:00,42017,1969-10-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
USA,03300400,"BEECH FORK AT MAUD, KY",37.83284,-85.29607,CAMELS-US,-999.0,-999.0,,37.8325,-85.29607,-999.0,-999.0,,1130.094842,GAGES II area,1128.58,Geospatial fabric area,1128.54,yes,CAMELS-US data set (HCDN),1128.560976,0.995237984,,high,,1987-10-01 00:00:00,2023-01-02 23:45:00,15628,1972-08-15 00:00:00,2023-01-02 00:00:00,0,EST,0,21,EST,macro-scale
USA,03338780,"NORTH FORK VERMILION RIVER NEAR BISMARCK, IL",40.26531,-87.6428,CAMELS-US,-999.0,-999.0,,40.26531,-87.64333333,-999.0,-999.0,,692.9618791,GAGES II area,691.56,Geospatial fabric area,691.76,yes,CAMELS-US data set (HCDN),691.7750695,0.974464087,,high,,1988-11-03 00:00:00,2014-11-12 23:45:00,22250,1988-10-01 00:00:00,2014-11-12 00:00:00,0,CST,0,13,CST,meso-scale
USA,03340800,BIG RACCOON CREEK NEAR FINCASTLE IND,39.81255,-86.9539,CAMELS-US,-999.0,-999.0,,39.81349167,-86.95484167,-999.0,-999.0,,358.2058879,GAGES II area,357.65,Geospatial fabric area,363.41,yes,CAMELS-US data set (HCDN),363.4122013,0.952100213,,high,,1987-12-16 00:00:00,2023-01-02 23:15:00,41559,1957-08-01 00:00:00,2023-01-02 00:00:00,0,EST,0,5,EST,meso-scale
USA,03346000,"NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL",39.01004,-87.94559,CAMELS-US,-999.0,-999.0,,39.01,-87.94583333,-999.0,-999.0,,817.2324452,GAGES II area,814.69,Geospatial fabric area,828.74,yes,CAMELS-US data set (HCDN),828.7518332,0.954644545,,high,,1990-10-01 00:13:00,2023-01-02 23:45:00,26942,1950-01-01 00:00:00,2023-01-02 00:00:00,0,CST,0,17,CST,meso-scale
USA,03357350,"PLUM CREEK NEAR BAINBRIDGE, IND.",39.76171,-86.72945,CAMELS-US,-999.0,-999.0,,39.73333333,-86.76583333,39.7625,-86.72999,yes,7.661778393,GAGES II area,7.75,Geospatial fabric area,26.11,yes,CAMELS-US data set (HCDN),26.11231119,0.281047537,gauge is subbasin of MERIT headwater basin,high,,1987-10-01 00:15:00,2023-01-02 23:45:00,38406,1969-07-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
USA,03364500,"CLIFTY CREEK AT HARTSVILLE, IN",39.27477,-85.70165,CAMELS-US,-999.0,-999.0,,39.27477,-85.70166667,-999.0,-999.0,,245.9494464,GAGES II area,237.09,Geospatial fabric area,242.41,yes,CAMELS-US data set (HCDN),242.417795,0.914578817,,high,,1987-10-02 00:00:00,2023-01-02 23:45:00,35133,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,3,EST,meso-scale
USA,03366500,"MUSCATATUCK RIVER NEAR DEPUTY, IN",38.80422,-85.67386,CAMELS-US,-999.0,-999.0,,38.80404,-85.67404,-999.0,-999.0,,755.0584852,GAGES II area,755.22,Geospatial fabric area,762.69,yes,CAMELS-US data set (HCDN),762.7037114,0.974513246,,high,,1987-10-01 01:00:00,2023-01-02 23:45:00,21188,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,21,EST,meso-scale
USA,03368000,"BRUSH CREEK NEAR NEBRASKA, IN",39.07033,-85.48608,CAMELS-US,-999.0,-999.0,,39.07033,-85.48583333,-999.0,-999.0,,31.56671827,GAGES II area,29.72,Geospatial fabric area,32.49,yes,CAMELS-US data set (HCDN),32.490643,0.882610745,,medium,Difference with reference shape likely explained by DEM differences,1987-10-01 00:15:00,2023-01-02 23:45:00,44141,1955-06-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
USA,03384450,"LUSK CREEK NEAR EDDYVILLE, IL",37.47227,-88.54727,CAMELS-US,-999.0,-999.0,,37.4725,-88.5475,-999.0,-999.0,,110.6826746,GAGES II area,111.13,Geospatial fabric area,112.28,yes,CAMELS-US data set (HCDN),112.2840356,0.977666275,,high,,1989-12-30 00:00:00,2023-01-02 23:55:00,20395,1967-10-01 00:00:00,2023-01-02 00:00:00,0,CST,0,3,CST,meso-scale
USA,03439000,"FRENCH BROAD RIVER AT ROSMAN, NC",35.14333,-82.82472,CAMELS-US,-999.0,-999.0,,35.14319167,-82.82485833,-999.0,-999.0,,177.5861538,GAGES II area,178.67,Geospatial fabric area,178.18,yes,CAMELS-US data set (HCDN),178.186135,0.985605046,,high,,1985-09-30 23:15:00,2023-01-02 23:45:00,6611,1950-01-01 00:00:00,2023-01-02 00:00:00,21264,EST,0,3,EST,meso-scale
USA,03450000,"BEETREE CREEK NEAR SWANNANOA, NC",35.65306,-82.40528,CAMELS-US,-999.0,-999.0,,35.6325,-82.4125,35.65296,-82.40497,yes,13.74854569,GAGES II area,14.08,Geospatial fabric area,14.13,yes,CAMELS-US data set (HCDN),14.13088622,0.957935864,gauge is subbasin of MERIT headwater basin,high,,1985-08-28 23:00:00,2023-01-02 23:45:00,16636,1950-01-01 00:00:00,2023-01-02 00:00:00,18447,EST,1,1,EST,headwater
USA,03455500,"W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC",35.39611,-82.9375,CAMELS-US,-999.0,-999.0,,35.39611,-82.9375,-999.0,-999.0,,72.53002803,GAGES II area,72.95,Geospatial fabric area,71.47,yes,CAMELS-US data set (HCDN),71.46982308,0.972828278,,high,,1986-04-09 00:15:00,2023-01-02 23:55:00,15393,1954-03-01 00:00:00,2023-01-02 00:00:00,19809,EST,0,3,EST,meso-scale
USA,03456500,"EAST FORK PIGEON RIVER NEAR CANTON, NC",35.46167,-82.86972,CAMELS-US,-999.0,-999.0,,35.46167,-82.87,-999.0,-999.0,,132.6973984,GAGES II area,133.43,Geospatial fabric area,137.33,yes,CAMELS-US data set (HCDN),137.3290722,0.962584996,,high,,1985-09-30 23:15:00,2023-01-02 23:55:00,12143,1954-03-01 00:00:00,2023-01-02 00:00:00,19745,EST,1,1,EST,headwater
USA,03460000,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",35.6675,-83.07361,CAMELS-US,-999.0,-999.0,,35.6675,-83.0725,-999.0,-999.0,,127.5593832,GAGES II area,127.02,Geospatial fabric area,127.62,yes,CAMELS-US data set (HCDN),127.6200931,0.99295207,,high,,1986-03-13 00:15:00,2023-01-02 23:45:00,11473,1950-01-01 00:00:00,2023-01-02 00:00:00,17739,EST,0,5,EST,meso-scale
USA,03463300,"SOUTH TOE RIVER NEAR CELO, NC",35.83151,-82.18429,CAMELS-US,-999.0,-999.0,,35.83151,-82.18416667,-999.0,-999.0,,112.626067,GAGES II area,112.16,Geospatial fabric area,113.16,yes,CAMELS-US data set (HCDN),113.1597564,0.986618461,,high,,1985-09-30 23:15:00,2023-01-02 23:45:00,9935,1957-08-01 00:00:00,2023-01-02 00:00:00,18545,EST,1,1,EST,headwater
USA,03471500,"S F HOLSTON RIVER AT RIVERSIDE NR CHILHOWIE, VA",36.76039,-81.63123,CAMELS-US,-999.0,-999.0,,36.76083333,-81.63123,-999.0,-999.0,,198.0402192,GAGES II area,198.16,Geospatial fabric area,198.29,yes,CAMELS-US data set (HCDN),198.2953692,0.990627635,,high,,1990-09-30 23:30:00,2023-01-02 23:45:00,3292,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
USA,03473000,"S F HOLSTON RIVER NEAR DAMASCUS, VA",36.65178,-81.84401,CAMELS-US,-999.0,-999.0,,36.651385,-81.843615,-999.0,-999.0,,784.5500536,GAGES II area,784.81,Geospatial fabric area,784.35,yes,CAMELS-US data set (HCDN),784.3654617,0.992806628,,high,,1990-09-30 23:30:00,2023-01-02 23:45:00,5744,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,11,EST,meso-scale
USA,03479000,"WATAUGA RIVER NEAR SUGAR GROVE, NC",36.23917,-81.82222,CAMELS-US,-999.0,-999.0,,36.23916667,-81.82222,-999.0,-999.0,,236.1981918,GAGES II area,235.6,Geospatial fabric area,237.77,yes,CAMELS-US data set (HCDN),237.7734141,0.983479808,,high,,1986-04-03 00:15:00,2023-01-02 23:45:00,14092,1950-01-01 00:00:00,2023-01-02 00:00:00,21407,EST,0,7,EST,meso-scale
USA,03488000,"N F HOLSTON RIVER NEAR SALTVILLE, VA",36.89678,-81.74623,CAMELS-US,-999.0,-999.0,,36.89678,-81.74583333,-999.0,-999.0,,573.0836783,GAGES II area,578.21,Geospatial fabric area,573.75,yes,CAMELS-US data set (HCDN),573.7644791,0.994748587,,high,,1990-09-30 23:22:00,2023-01-02 23:55:00,6298,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,11,EST,meso-scale
USA,03498500,"LITTLE RIVER NEAR MARYVILLE, TN",35.78562,-83.8846,CAMELS-US,-999.0,-999.0,,35.78509333,-83.88407333,-999.0,-999.0,,696.4950188,GAGES II area,696.76,Geospatial fabric area,700.35,yes,CAMELS-US data set (HCDN),700.3664068,0.989553244,,high,,1989-09-30 23:30:00,2023-01-02 23:45:00,2243,1951-07-01 00:00:00,2023-01-02 00:00:00,0,EST,0,15,EST,meso-scale
USA,03500000,"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC",35.15,-83.37972,CAMELS-US,-999.0,-999.0,,35.15027667,-83.37944333,-999.0,-999.0,,362.1096037,GAGES II area,361.14,Geospatial fabric area,362.46,yes,CAMELS-US data set (HCDN),362.4705949,0.995182304,,high,,1985-09-30 23:15:00,2023-01-02 23:45:00,5804,1950-01-01 00:00:00,2023-01-02 00:00:00,21217,EST,0,9,EST,meso-scale
USA,03500240,"CARTOOGECHAYE CREEK NEAR FRANKLIN, NC",35.15889,-83.39417,CAMELS-US,-999.0,-999.0,,35.15903,-83.39403,-999.0,-999.0,,146.1728968,GAGES II area,145.86,Geospatial fabric area,148.94,yes,CAMELS-US data set (HCDN),148.9403994,0.97519074,,high,,1985-09-30 23:15:00,2019-03-26 09:00:00,3981,1961-07-01 00:00:00,2019-03-25 00:00:00,15850,EST,0,3,EST,meso-scale
USA,03504000,"NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC",35.1275,-83.61861,CAMELS-US,-999.0,-999.0,,35.1275,-83.61916667,35.12679,-83.61915,yes,134.0356614,GAGES II area,134.52,Geospatial fabric area,134.56,yes,CAMELS-US data set (HCDN),134.5588011,0.991199053,gauge is at a confluence; moved gauge slightly to better align with DEM,high,,1985-10-08 23:00:00,2023-01-02 23:45:00,6901,1950-01-01 00:00:00,2023-01-02 00:00:00,21238,EST,0,3,EST,meso-scale
USA,03574500,PAINT ROCK RIVER NEAR WOODVILLE AL,34.62425,-86.30637,CAMELS-US,-999.0,-999.0,,34.62394,-86.30606,-999.0,-999.0,,830.6237121,GAGES II area,813.8,Geospatial fabric area,859.22,yes,CAMELS-US data set (HCDN),859.2324813,0.951599163,,high,,1994-09-30 23:30:00,2023-01-02 23:30:00,4804,1950-01-01 00:00:00,2023-01-02 00:00:00,0,CST,0,17,CST,meso-scale
USA,03592718,"LITTLE YELLOW CREEK EAST NR BURNSVILLE, MS",34.83556,-88.28806,CAMELS-US,-999.0,-999.0,,34.83764333,-88.28597667,-999.0,-999.0,,69.17335909,GAGES II area,66.99,Geospatial fabric area,67.0,yes,CAMELS-US data set (HCDN),67.0023204,0.950822881,,high,,1987-09-30 23:15:00,2022-04-16 00:00:00,111170,1973-05-17 00:00:00,2013-03-05 00:00:00,0,CST,0,3,CST,meso-scale
USA,03604000,"BUFFALO RIVER NEAR FLAT WOODS, TN",35.49591,-87.8328,CAMELS-US,-999.0,-999.0,,35.49591,-87.83333333,-999.0,-999.0,,1156.396276,GAGES II area,1163.03,Geospatial fabric area,1163.35,yes,CAMELS-US data set (HCDN),1163.375085,0.987551969,,high,,1989-09-30 23:30:00,2023-01-02 23:45:00,2166,1950-01-01 00:00:00,2023-01-02 00:00:00,0,CST,0,27,CST,macro-scale
USA,04015330,"KNIFE RIVER NEAR TWO HARBORS, MN",46.94688,-91.7924,CAMELS-US,-999.0,-999.0,,46.94666667,-91.7924,-999.0,-999.0,,223.6255076,GAGES II area,224.35,Geospatial fabric area,225.84,yes,CAMELS-US data set (HCDN),225.8415572,0.97120182,,high,,1997-04-07 23:00:00,2023-01-02 21:59:00,73641,1974-07-01 00:00:00,2023-01-02 00:00:00,0,CST,0,5,CST,meso-scale
USA,04024430,"NEMADJI RIVER NEAR SOUTH SUPERIOR, WI",46.63327,-92.09408,CAMELS-US,-999.0,-999.0,,46.63376167,-92.09457167,-999.0,-999.0,,1088.95792,GAGES II area,1091.25,Geospatial fabric area,1094.55,yes,CAMELS-US data set (HCDN),1094.574965,0.977235734,,high,,1986-10-01 00:00:00,2023-01-02 22:15:00,120740,1973-11-22 00:00:00,2023-01-02 00:00:00,0,CST,0,23,CST,macro-scale
